tiempo,a_x,a_y,a_z,a_mod
7.490000000000000213e+00,-9.184513071202921042e-02,1.416896903125818008e-01,9.798545223336061483e+00,9.799999999496852965e+00
7.525000000000000355e+00,-9.184512679067199925e-02,1.416896888232470342e-01,9.798545226356027982e+00,9.800000002458087778e+00
7.559999999999999609e+00,-9.184512997560174974e-02,1.416896900875815879e-01,9.798545223852862307e+00,9.800000000003421974e+00
7.589999999999999858e+00,-9.184512573597009011e-02,1.416896884697201875e-01,9.798545227121957524e+00,9.800000003208907629e+00
7.625000000000000000e+00,-9.184512991061279108e-02,1.416896901163316735e-01,9.798545223851542474e+00,9.800000000001910294e+00
7.655000000000000249e+00,-9.184513380747050260e-02,1.416896916516304783e-01,9.798545220801209155e+00,9.799999997010747421e+00
7.690000000000000391e+00,-9.184512984454691609e-02,1.416896901460661384e-01,9.798545223850918973e+00,9.800000000001096723e+00
7.724999999999999645e+00,-9.184512658470647684e-02,1.416896889133461290e-01,9.798545226355875215e+00,9.800000002457307957e+00
7.754999999999999893e+00,-9.184512491250264310e-02,1.416896882896228893e-01,9.798545227631942467e+00,9.800000003708495555e+00
7.790000000000000036e+00,-9.184512487625884347e-02,1.416896883056788237e-01,9.798545227631684895e+00,9.800000003708131402e+00
7.820000000000000284e+00,-9.184512971316725893e-02,1.416896902068693620e-01,9.798545223845883001e+00,9.799999999995710809e+00
7.855000000000000426e+00,-9.184512546745694783e-02,1.416896885890474023e-01,9.798545227120806445e+00,9.800000003206966070e+00
7.889999999999999680e+00,-9.184512898538145509e-02,1.416896899819213018e-01,9.798545224362396056e+00,9.800000000502073760e+00
7.919999999999999929e+00,-9.184512960934346215e-02,1.416896902501311728e-01,9.798545223852112684e+00,9.800000000001590550e+00
7.955000000000000071e+00,-9.184512536592936982e-02,1.416896886347509821e-01,9.798545227122309242e+00,9.800000003208177546e+00
7.985000000000000320e+00,-9.184513281399943330e-02,1.416896915465879203e-01,9.798545221313425202e+00,9.799999997512058414e+00
8.019999999999999574e+00,-9.184513343355818482e-02,1.416896918172012854e-01,9.798545220802898470e+00,9.799999997011326514e+00
8.054999999999999716e+00,-9.184512624529271585e-02,1.416896890632298733e-01,9.798545226357205706e+00,9.800000002457624149e+00
8.085000000000000853e+00,-9.184512947946198158e-02,1.416896903408164654e-01,9.798545223823236228e+00,9.799999999972811793e+00
8.119999999999999218e+00,-9.184512944534972689e-02,1.416896903575928235e-01,9.798545223824444150e+00,9.799999999973943332e+00
8.150000000000000355e+00,-9.184512937517372300e-02,1.416896903555703580e-01,9.798545223856320874e+00,9.800000000005129053e+00
8.185000000000000497e+00,-9.184512934782482207e-02,1.416896903738777969e-01,9.798545223850238628e+00,9.799999999999055689e+00
8.220000000000000639e+00,-9.184512864775026819e-02,1.416896901321577640e-01,9.798545224365115658e+00,9.800000000503800379e+00
8.250000000000000000e+00,-9.184513737324902227e-02,1.416896935364179433e-01,9.798545217568243260e+00,9.799999993838930834e+00
8.285000000000000142e+00,-9.184512990334361970e-02,1.416896906735441442e-01,9.798545223340280330e+00,9.799999999498711034e+00
8.314999999999999503e+00,-9.184512598210713141e-02,1.416896891815439541e-01,9.798545226360905858e+00,9.800000002460567572e+00
8.349999999999999645e+00,-9.184512920604517849e-02,1.416896904617646891e-01,9.798545223827389350e+00,9.799999999976151344e+00
8.384999999999999787e+00,-9.184512591446128416e-02,1.416896892140662167e-01,9.798545226361071059e+00,9.800000002460569348e+00
8.414999999999999147e+00,-9.184512101071894141e-02,1.416896873390778022e-01,9.798545230147055918e+00,9.800000006172925993e+00
8.449999999999999289e+00,-9.184513390844754877e-02,1.416896923632494365e-01,9.798545220103733300e+00,9.799999996324610052e+00
8.480000000000000426e+00,-9.184512904125968769e-02,1.416896905051536482e-01,9.798545223856732989e+00,9.800000000004573053e+00
8.515000000000000568e+00,-9.184512578210042577e-02,1.416896892725915957e-01,9.798545226362200822e+00,9.800000002461304760e+00
8.550000000000000711e+00,-9.184512476293797689e-02,1.416896889060977605e-01,9.798545227128286683e+00,9.800000003212426591e+00
8.580000000000000071e+00,-9.184512897741728410e-02,1.416896905666576723e-01,9.798545223827902717e+00,9.799999999976037657e+00
8.615000000000000213e+00,-9.184513700239640976e-02,1.416896937024146597e-01,9.798545217570747923e+00,9.799999993840359025e+00
8.644999999999999574e+00,-9.184512888202371605e-02,1.416896905829397313e-01,9.798545223853134090e+00,9.800000000000608225e+00
8.679999999999999716e+00,-9.184512887495391298e-02,1.416896906113506160e-01,9.798545223828426742e+00,9.799999999976249043e+00
8.714999999999999858e+00,-9.184512876449975327e-02,1.416896905948931140e-01,9.798545223890560152e+00,9.800000000037099923e+00
8.744999999999999218e+00,-9.184512390484338151e-02,1.416896887392614934e-01,9.798545227637843524e+00,9.800000003711453189e+00
8.779999999999999361e+00,-9.184512873364233942e-02,1.416896906404543077e-01,9.798545223856901742e+00,9.800000000003816325e+00
8.810000000000000497e+00,-9.184513353934770086e-02,1.416896925255763939e-01,9.798545220103573428e+00,9.799999996323338181e+00
8.845000000000000639e+00,-9.184512866711133650e-02,1.416896906697485692e-01,9.798545223856729436e+00,9.800000000003443290e+00
8.880000000000000782e+00,-9.184512797694198427e-02,1.416896904313287020e-01,9.798545224367266826e+00,9.800000000503990449e+00
8.910000000000000142e+00,-9.184512856370556644e-02,1.416896906823622293e-01,9.798545223888554645e+00,9.800000000034478020e+00
8.945000000000000284e+00,-9.184513183153940330e-02,1.416896919817060008e-01,9.798545221317308318e+00,9.799999997513024752e+00
8.974999999999999645e+00,-9.184512432250091507e-02,1.416896890970195388e-01,9.798545227126641777e+00,9.800000003209413890e+00
9.009999999999999787e+00,-9.184513176668560042e-02,1.416896920107316160e-01,9.798545221316095066e+00,9.799999997511623206e+00
9.044999999999999929e+00,-9.184513655674737820e-02,1.416896938955468643e-01,9.798545217567994570e+00,9.799999993836221890e+00
9.074999999999999289e+00,-9.184513652833906083e-02,1.416896939088895246e-01,9.798545217568721100e+00,9.799999993836875589e+00
9.109999999999999432e+00,-9.184512842743119965e-02,1.416896908047966530e-01,9.798545223826613082e+00,9.799999999973037390e+00
9.140000000000000568e+00,-9.184513645973312046e-02,1.416896939386952659e-01,9.798545217568838339e+00,9.799999993836781442e+00
9.175000000000000711e+00,-9.184512898907594425e-02,1.416896910756522410e-01,9.798545223341660559e+00,9.799999999497336134e+00
9.210000000000000853e+00,-9.184512832528565762e-02,1.416896908500213936e-01,9.798545223826771178e+00,9.799999999972891729e+00
9.240000000000000213e+00,-9.184512829767886577e-02,1.416896908640958019e-01,9.798545223826765849e+00,9.799999999972831333e+00
9.275000000000000355e+00,-9.184512402010443222e-02,1.416896892331964697e-01,9.798545227127151591e+00,9.800000003209058619e+00
9.304999999999999716e+00,-9.184512819248499826e-02,1.416896908774628039e-01,9.798545223857081155e+00,9.800000000002350831e+00
9.339999999999999858e+00,-9.184512394885706310e-02,1.416896892617560133e-01,9.798545227127034352e+00,9.800000003208687360e+00
9.375000000000000000e+00,-9.184512423660833036e-02,1.416896894035745424e-01,9.798545226877266145e+00,9.800000002963702883e+00
9.404999999999999361e+00,-9.184513201933230953e-02,1.416896924444094596e-01,9.798545220807925560e+00,9.799999997012166730e+00
9.439999999999999503e+00,-9.184512385070210672e-02,1.416896893078443409e-01,9.798545227127451795e+00,9.800000003208850785e+00
9.470000000000000639e+00,-9.184512737045377739e-02,1.416896906977898329e-01,9.798545224368757189e+00,9.800000000503647613e+00
9.505000000000000782e+00,-9.184513215964031085e-02,1.416896925822392350e-01,9.798545220620438201e+00,9.799999996828015369e+00
9.539999999999999147e+00,-9.184512374831028947e-02,1.416896893529591972e-01,9.798545227127350543e+00,9.800000003208442223e+00
9.570000000000000284e+00,-9.184512789019569357e-02,1.416896909806115434e-01,9.798545223888769584e+00,9.800000000032691005e+00
9.605000000000000426e+00,-9.184513598428951930e-02,1.416896941482540806e-01,9.798545217568522148e+00,9.799999993835038836e+00
9.634999999999999787e+00,-9.184512299143203495e-02,1.416896891404694214e-01,9.798545227636481059e+00,9.800000003707330265e+00
9.669999999999999929e+00,-9.184512459507654381e-02,1.416896897934891708e-01,9.798545226360943161e+00,9.800000002456453529e+00
9.705000000000000071e+00,-9.184511969243147611e-02,1.416896879219817773e-01,9.798545230147929885e+00,9.800000006169872435e+00
9.734999999999999432e+00,-9.184513259100711424e-02,1.416896929433167085e-01,9.798545220104717401e+00,9.799999996321634654e+00
9.769999999999999574e+00,-9.184512285765113193e-02,1.416896892021746179e-01,9.798545227637816879e+00,9.800000003708305485e+00
9.800000000000000711e+00,-9.184513578774111675e-02,1.416896942367133760e-01,9.798545217569612831e+00,9.799999993835566414e+00
9.835000000000000853e+00,-9.184512831728240678e-02,1.416896913741668429e-01,9.798545223341339039e+00,9.799999999495035752e+00
9.869999999999999218e+00,-9.184512761726226771e-02,1.416896911327180097e-01,9.798545223856892861e+00,9.800000000000460787e+00
9.900000000000000355e+00,-9.184512824920672280e-02,1.416896914028361321e-01,9.798545223341786681e+00,9.799999999495259573e+00
9.935000000000000497e+00,-9.184512333943768703e-02,1.416896895306040682e-01,9.798545227126670198e+00,9.800000003206497112e+00
9.964999999999999858e+00,-9.184513235616291460e-02,1.416896930468579396e-01,9.798545220102875319e+00,9.799999996319089135e+00
1.000000000000000000e+01,-9.184512814978269823e-02,1.416896914485021308e-01,9.798545223340580534e+00,9.799999999493781644e+00
1.003500000000000014e+01,-9.184512678997754087e-02,1.416896909522745163e-01,9.798545224366772999e+00,9.800000000499904829e+00
1.006499999999999950e+01,-9.184512741757115684e-02,1.416896912203848002e-01,9.798545223856564235e+00,9.799999999999528200e+00
1.009999999999999964e+01,-9.184513154939966117e-02,1.416896928506806430e-01,9.798545220619562457e+00,9.799999996825301096e+00
1.013000000000000078e+01,-9.184513152225307064e-02,1.416896928641784570e-01,9.798545220618398943e+00,9.799999996824078963e+00
1.016499999999999915e+01,-9.184512342448417077e-02,1.416896897597126614e-01,9.798545226876704817e+00,9.800000002960679524e+00
1.019999999999999929e+01,-9.184512731581755129e-02,1.416896912974610900e-01,9.798545223826959472e+00,9.799999999970088638e+00
1.023000000000000043e+01,-9.184512728481808441e-02,1.416896913115079093e-01,9.798545223828092787e+00,9.799999999971134912e+00
1.026500000000000057e+01,-9.184512724975794906e-02,1.416896913273935910e-01,9.798545223828861950e+00,9.799999999971804598e+00
1.029499999999999993e+01,-9.184512297675727355e-02,1.416896896944651318e-01,9.798545227129244140e+00,9.800000003208042543e+00
1.033000000000000007e+01,-9.184511905076235549e-02,1.416896882044636485e-01,9.798545230148947738e+00,9.800000006168961164e+00
1.036500000000000021e+01,-9.184512645572327771e-02,1.416896911026667150e-01,9.798545224369805240e+00,9.800000000501977837e+00
1.039499999999999957e+01,-9.184512708523977220e-02,1.416896913730772700e-01,9.798545223854372210e+00,9.799999999996430233e+00
1.042999999999999972e+01,-9.184512381892749600e-02,1.416896901375944706e-01,9.798545226363341243e+00,9.800000002456551229e+00
1.046000000000000085e+01,-9.184512768143611450e-02,1.416896916574633403e-01,9.798545223343175792e+00,9.799999999495009106e+00
1.049499999999999922e+01,-9.184513090733972818e-02,1.416896929376545711e-01,9.798545220809627310e+00,9.799999997010578667e+00
1.052999999999999936e+01,-9.184513021222084905e-02,1.416896926992596006e-01,9.798545221321029786e+00,9.799999997511944727e+00
1.056000000000000050e+01,-9.184512691625225378e-02,1.416896914465706481e-01,9.798545223861252040e+00,9.800000000002787814e+00
1.059500000000000064e+01,-9.184512691203970680e-02,1.416896914780377270e-01,9.798545223832437756e+00,9.799999999974392750e+00
1.062500000000000000e+01,-9.184512296353350425e-02,1.416896899707520141e-01,9.798545226883158321e+00,9.800000002965862933e+00
1.066000000000000014e+01,-9.184512260965226049e-02,1.416896898609544819e-01,9.798545227132844815e+00,9.800000003210609378e+00
1.069500000000000028e+01,-9.184511867787012451e-02,1.416896883709254373e-01,9.798545230151985308e+00,9.800000006170908051e+00
1.072499999999999964e+01,-9.184512608935677114e-02,1.416896912662108099e-01,9.798545224372604778e+00,9.800000000503708009e+00
1.075999999999999979e+01,-9.184513063948260281e-02,1.416896930581167946e-01,9.798545220812622247e+00,9.799999997012804442e+00
1.078999999999999915e+01,-9.184512734154715030e-02,1.416896918073296263e-01,9.798545223346961208e+00,9.799999999497774894e+00
1.082499999999999929e+01,-9.184513474116570708e-02,1.416896947018864150e-01,9.798545217575281185e+00,9.799999993838151013e+00
1.085999999999999943e+01,-9.184512661186103322e-02,1.416896915844833016e-01,9.798545223857093589e+00,9.799999999997771383e+00
1.089000000000000057e+01,-9.184513141198888397e-02,1.416896934666752039e-01,9.798545220109023290e+00,9.799999996322457108e+00
1.092500000000000071e+01,-9.184512654199225579e-02,1.416896916111277382e-01,9.798545223861768960e+00,9.800000000002176748e+00
1.095500000000000007e+01,-9.184512717464288212e-02,1.416896918815524764e-01,9.798545223345962896e+00,9.799999999496286307e+00
1.099000000000000021e+01,-9.184512713765419223e-02,1.416896918971090324e-01,9.798545223345788813e+00,9.799999999495989655e+00
1.102500000000000036e+01,-9.184512157715739311e-02,1.416896897708068981e-01,9.798545227641833222e+00,9.800000003708541740e+00
1.105499999999999972e+01,-9.184512640558020746e-02,1.416896916694398711e-01,9.798545223861747644e+00,9.800000000001720224e+00
1.108999999999999986e+01,-9.184512637845347605e-02,1.416896916881402180e-01,9.798545223856951480e+00,9.799999999996940048e+00
1.111999999999999922e+01,-9.184513026643421896e-02,1.416896932203783044e-01,9.798545220812082235e+00,9.799999997011115127e+00
1.115499999999999936e+01,-9.184512697276224491e-02,1.416896919721163384e-01,9.798545223346339483e+00,9.799999999496080250e+00
1.118999999999999950e+01,-9.184512206274500490e-02,1.416896900998008968e-01,9.798545227131382873e+00,9.800000003207474109e+00
1.122000000000000064e+01,-9.184512235263070368e-02,1.416896902386900747e-01,9.798545226882092507e+00,9.800000002962946155e+00
1.125500000000000078e+01,-9.184512620681437034e-02,1.416896917602125106e-01,9.798545223861843567e+00,9.800000000001265477e+00
1.128500000000000014e+01,-9.184512228407312739e-02,1.416896902682427684e-01,9.798545226881824277e+00,9.800000002962462986e+00
1.132000000000000028e+01,-9.184512614636572425e-02,1.416896917926299959e-01,9.798545223857500375e+00,9.799999999996824585e+00
1.135500000000000043e+01,-9.184512221256391218e-02,1.416896902999275898e-01,9.798545226882595216e+00,9.800000002963020762e+00
1.138499999999999979e+01,-9.184512284833228069e-02,1.416896905710859078e-01,9.798545226368368333e+00,9.800000002458750359e+00
1.141999999999999993e+01,-9.184512603430962374e-02,1.416896918353529877e-01,9.798545223864341125e+00,9.800000000003231904e+00
1.144999999999999929e+01,-9.184512927448533481e-02,1.416896931159906114e-01,9.798545221324411969e+00,9.799999997512562899e+00
1.148499999999999943e+01,-9.184512274477497906e-02,1.416896906164588910e-01,9.798545226368762684e+00,9.800000002458830295e+00
1.151999999999999957e+01,-9.184512593829115279e-02,1.416896918813210504e-01,9.798545223864593368e+00,9.800000000003249667e+00
1.155000000000000071e+01,-9.184512590792094644e-02,1.416896918970122765e-01,9.798545223860315900e+00,9.799999999998913580e+00
1.158500000000000085e+01,-9.184512100378154631e-02,1.416896900250498303e-01,9.798545227645005795e+00,9.800000003710016117e+00
1.161500000000000021e+01,-9.184512583878488845e-02,1.416896919240874242e-01,9.798545223864843834e+00,9.800000000003185718e+00
1.165000000000000036e+01,-9.184512514226936264e-02,1.416896916849705035e-01,9.798545224374858975e+00,9.800000000503139574e+00
1.168500000000000050e+01,-9.184512576322553801e-02,1.416896919550717227e-01,9.798545223864932652e+00,9.800000000003013412e+00
1.171499999999999986e+01,-9.184512152785534456e-02,1.416896903377969363e-01,9.798545227134335178e+00,9.800000003208854338e+00
1.175000000000000000e+01,-9.184512083343124300e-02,1.416896900988912633e-01,9.798545227644513744e+00,9.800000003708994711e+00
